Player,Team,Salary
Calvin Ridley,ATL,5000
Robert Woods,LAR,6700
Jordy Nelson,OAK,5500
Tyler Boyd,CIN,4700
Mike Evans,TAM,8000
Mike Williams,LAC,5400
Albert Wilson,MIA,5000
Jakeem Grant,MIA,4500
Will Fuller,HOU,7200
Michael Thomas,NOR,9000
Adam Thielen,MIN,8200
Sterling Shepard,NYG,6000
Jarvis Landry,CLE,6900
Tyler Lockett,SEA,6500
JuJu Smith-Schuster,PIT,7800
Sammy Watkins,KAN,6200
Emmanuel Sanders,DEN,6900
Odell Beckham Jr.,NYG,8300
Marvin Jones,DET,6600
Cooper Kupp,LAR,6300
Davante Adams,GNB,8100
Devin Funchess,CAR,6200
Geronimo Allison,GNB,5000
Kenny Golladay,DET,5800
Antonio Brown,PIT,8800
Chris Godwin,TAM,6200
Mohamed Sanu,ATL,5300
Kenny Stills,MIA,6400
Christian Kirk,ARI,5400
Brandin Cooks,LAR,7800
Jamison Crowder,WAS,5700
Julio Jones,ATL,8700
DeAndre Hopkins,HOU,8600
John Brown,BAL,6200
Paul Richardson,WAS,5700
Ryan Grant,IND,4900
Ted Ginn Jr.,NOR,6600
Marquise Goodwin,SFO,5800
Golden Tate,DET,6800
Michael Crabtree,BAL,6400
Jaron Brown,SEA,4500
Tavon Austin,DAL,4500
Demaryius Thomas,DEN,6700
Ryan Switzer,PIT,4500
Chris Conley,KAN,4500
A.J. Green,CIN,8600
Quincy Enunwa,NYJ,6100
Cameron Meredith,NOR,4900
T.Y. Hilton,IND,7500
Tyreek Hill,KAN,8200
Allen Robinson,CHI,6500
Keelan Cole,JAC,6400
Taylor Gabriel,CHI,5000
Cole Beasley,DAL,5600
Danny Amendola,MIA,5100
Anthony Miller,CHI,5400
Willie Snead,BAL,5400
Laquon Treadwell,MIN,4600
DeSean Jackson,TAM,6800
Jermaine Kearse,NYJ,5000
Taywan Taylor,TEN,4500
DeVante Parker,MIA,5800
Adam Humphries,TAM,4600
Courtland Sutton,DEN,4700
Rashard Higgins,CLE,4500
Tyrell Williams,LAC,5800
Chris Hogan,NWE,6200
Dede Westbrook,JAC,5500
Kelvin Benjamin,BUF,5400
Martavis Bryant,OAK,5400
Nelson Agholor,PHI,6600
Corey Davis,TEN,5900
Andre Holmes,BUF,4500
Antonio Callaway,CLE,4500
Brandon Marshall,SEA,6000
Keenan Allen,LAC,8000
Trent Taylor,SFO,4500
Stefon Diggs,MIN,8300
James Washington,PIT,5100
Torrey Smith,CAR,4900
Deonte Thompson,DAL,4700
Vyncint Smith,HOU,4500
Kendrick Bourne,SFO,4500
Allen Hurns,DAL,5400
John Ross,CIN,5100
Austin Carr,NOR,4500
Terrelle Pryor,NYJ,5500
Amari Cooper,OAK,6900
Chester Rogers,IND,4900
Randall Cobb,GNB,6100
Zay Jones,BUF,4700
Michael Gallup,DAL,5100
Dwayne Harris,OAK,4500
Cody Latimer,NYG,4500
Larry Fitzgerald,ARI,6700
Josh Malone,CIN,4500
Cordarrelle Patterson,NWE,4600
Tajae Sharpe,TEN,4500
Pierre Garcon,SFO,5600
Bruce Ellington,HOU,4600
Chad Williams,ARI,4500
Marcus Kemp,KAN,4500
Robby Anderson,NYJ,6200
Jarius Wright,CAR,5400
Darius Jennings,TEN,4500
Marvin Hall,ATL,4500
Ray-Ray McCloud,BUF,4500
T.J. Jones,DET,4500
Rishard Matthews,TEN,5000
Zach Pascal,IND,4500
D.J. Moore,CAR,5300
Josh Bellamy,CHI,4500
Donte Moncrief,JAC,5400
David Moore,SEA,4500
Shelton Gibson,PHI,4500
Brian Quick,WAS,4500
Freddie Martino,TAM,4500
DaeSean Hamilton,DEN,4500
Darrius Heyward-Bey,PIT,4500
Phillip Dorsett,NWE,5900
Chris Moore,BAL,4500
Alex Erickson,CIN,4500
J.J. Nelson,ARI,4600
Geremy Davis,LAC,4500
De'Anthony Thomas,KAN,4500
Demarcus Robinson,KAN,4600
JoJo Natson,LAR,4500
Jaydon Mickens,JAC,4500
Brandon LaFell,OAK,4800
Kamar Aiken,PHI,4500
D.J. Chark,JAC,4500
Charone Peake,NYJ,4500
Maurice Harris,WAS,4500
Terrance Williams,DAL,5300
Tim White,BAL,4500
J.J. Jones,LAC,4500
Andre Roberts,NYJ,4500
Robert Foster,BUF,4500
Marquez Valdes-Scantling,GNB,4500
Matthew Slater,NWE,4500
Josh Doctson,WAS,5500
Josh Reynolds,LAR,4500
Cody Core,CIN,4500
Justin Hardy,ATL,4600
Stacy Coley,NYG,4500
Dante Pettis,SFO,5200
Tim Patrick,DEN,4500
Kevin White,CHI,4500
Russell Shepard,NYG,4500
Marcus Johnson,IND,4500
