Player,Team,Salary
Cooper Kupp,LAR,6300
Golden Tate,DET,6800
DeAndre Hopkins,HOU,8600
Taylor Gabriel,CHI,5000
Corey Davis,TEN,5400
Adam Thielen,MIN,8300
Amari Cooper,OAK,6600
Brandin Cooks,LAR,7700
Julio Jones,ATL,8600
Sterling Shepard,NYG,6200
Alshon Jeffery,PHI,6500
Calvin Ridley,ATL,6300
Donte Moncrief,JAC,5000
John Brown,BAL,6200
Robert Woods,LAR,7000
Stefon Diggs,MIN,8000
Dede Westbrook,JAC,5200
Aldrick Robinson,MIN,4500
Keke Coutee,HOU,4500
A.J. Green,CIN,8500
Tyler Boyd,CIN,5800
Jordy Nelson,OAK,5900
Antonio Brown,PIT,8800
Zach Pascal,IND,4500
Chester Rogers,IND,4900
Mohamed Sanu,ATL,5300
Cordarrelle Patterson,NWE,4600
DeSean Jackson,TAM,6500
Phillip Dorsett,NWE,5400
T.Y. Hilton,IND,7300
Will Fuller,HOU,7600
John Ross,CIN,4700
Davante Adams,GNB,8000
Jordan Matthews,PHI,4800
Jarvis Landry,CLE,7000
Taywan Taylor,TEN,4500
Geronimo Allison,GNB,5900
Kendrick Bourne,SFO,4500
Odell Beckham Jr.,NYG,8600
Tyreek Hill,KAN,7800
Keenan Allen,LAC,8100
Tajae Sharpe,TEN,4500
Kenny Golladay,DET,5800
Allen Robinson,CHI,6500
Mike Evans,TAM,7900
Ryan Grant,IND,5100
Emmanuel Sanders,DEN,6700
Chad Williams,ARI,4500
Willie Snead,BAL,5300
Quincy Enunwa,NYJ,6100
Josh Bellamy,CHI,4500
Rashard Higgins,CLE,4500
JuJu Smith-Schuster,PIT,7800
Tyler Lockett,SEA,6800
Cole Beasley,DAL,5600
Pierre Garcon,SFO,5100
Marvin Jones,DET,6500
Antonio Callaway,CLE,4500
Ryan Switzer,PIT,4500
Laquon Treadwell,MIN,4600
Michael Thomas,NOR,9000
Courtland Sutton,DEN,4700
Martavis Bryant,OAK,5200
Adam Humphries,TAM,4600
Doug Baldwin,SEA,7200
Tyrell Williams,LAC,5400
Zay Jones,BUF,4700
Christian Kirk,ARI,5400
Michael Gallup,DAL,4600
Kenny Stills,MIA,6400
David Moore,SEA,4500
Nelson Agholor,PHI,6300
Cameron Meredith,NOR,4900
Allen Hurns,DAL,5400
Michael Crabtree,BAL,6400
Demaryius Thomas,DEN,6500
Larry Fitzgerald,ARI,6400
Marquez Valdes-Scantling,GNB,4500
Josh Gordon,NWE,6500
Albert Wilson,MIA,5000
Demarcus Robinson,KAN,4600
Kelvin Benjamin,BUF,5200
Marquise Goodwin,SFO,5500
Marcus Johnson,IND,4500
Jermaine Kearse,NYJ,5000
Chris Conley,KAN,4500
Chris Godwin,TAM,6200
Danny Amendola,MIA,4600
Chris Hogan,NWE,6700
Robby Anderson,NYJ,5400
Chris Moore,BAL,4500
Jakeem Grant,MIA,5100
De'Anthony Thomas,KAN,4500
Keelan Cole,JAC,6200
Seth Roberts,OAK,4800
Trent Taylor,SFO,4500
Alex Erickson,CIN,4500
James Washington,PIT,5100
Mike Williams,LAC,6300
Kamar Aiken,PHI,4500
Tim White,BAL,4500
Andre Holmes,BUF,4500
Sammie Coates,HOU,4500
Russell Shepard,NYG,4500
Darius Jennings,TEN,4500
D.J. Chark,JAC,4500
Brandon Marshall,SEA,5500
J.J. Nelson,ARI,4600
Justin Hardy,ATL,4600
Travis Benjamin,LAC,4800
Tavon Austin,DAL,5400
Marvin Hall,ATL,4500
Ted Ginn Jr.,NOR,6400
Marcus Kemp,KAN,4500
Shelton Gibson,PHI,4500
Sammy Watkins,KAN,6400
Deonte Thompson,DAL,4700
DaeSean Hamilton,DEN,4500
Darrius Heyward-Bey,PIT,4500
Jawill Davis,NYG,4500
Austin Carr,NOR,4500
Josh Malone,CIN,4500
Geremy Davis,LAC,4500
Jaydon Mickens,JAC,4500
Terrelle Pryor,NYJ,5100
Javon Wims,CHI,4500
Andre Roberts,NYJ,4500
Tre'Quan Smith,NOR,4500
Robert Foster,BUF,4500
Matthew Slater,NWE,4500
DeAndre Carter,PHI,4500
Josh Reynolds,LAR,4500
Cody Core,CIN,4500
T.J. Jones,DET,4500
Jaron Brown,SEA,4500
Ray-Ray McCloud,BUF,4500
Dante Pettis,SFO,4600
Tim Patrick,DEN,4500
Kevin White,CHI,4500
Dwayne Harris,OAK,4500
